source,target,id,osm_way_id,osm_bridge_relation_id,osm_bridge,osm_highway,osm_label,bridge_id,distance,within_boundaries
8191,8192,19654,,,,,South Avenue,,210.6061023,FALSE
8194,8195,19655,,,,,South Avenue,,57.49952814,FALSE
2498,8197,19656,,,,,South Avenue,,63.52694512,FALSE
8200,26358,19657,,,,,South Avenue,,123.1497481,FALSE
8201,8202,19658,,,,,South Avenue,,103.4721744,FALSE
8202,8203,19659,,,,,South Avenue,,136.1952784,FALSE
8203,8204,19660,,,,,South Avenue,,49.03714684,FALSE
8207,8208,19661,,,,,South Avenue,,106.9837247,FALSE
8209,8210,19662,,,,,South Avenue,,109.3713786,FALSE
2728,8210,19663,,,,,6th Street,,324.6104436,FALSE
11308,27251,19664,,,,,Galveston Avenue,,81.55932654,TRUE
4395,8219,19665,,,,,Ash Street,,94.3210341,FALSE
505,8220,19666,,,,,Ash Street,,102.5839435,FALSE
2869,12018,19667,,,,,Maple Street,,102.4470198,FALSE
2870,12019,19668,,,,,Roy Street,,84.22787341,FALSE
2206,8223,19669,,,,,Woodbine Street,,83.90871945,TRUE
745,2028,19670,,,,,Woodbine Street,,85.26606019,TRUE
745,8225,19671,,,,,Woodbine Street,,67.58779664,TRUE
8225,8226,19672,,,,,Woodbine Street,,239.3311874,TRUE
8226,8227,19673,,,,,Woodbine Street,,42.22409065,TRUE
7852,8229,19674,,,,,Woodbine Street,,291.2907568,TRUE
7852,8230,19675,,,,,Woodbine Street,,98.82211611,TRUE
7853,8230,19676,,,,,Woodbine Street,,367.4501134,TRUE
7853,8231,19677,,,,,Woodbine Street,,89.25754224,TRUE
8232,15637,19678,,,,,Essen Street,,67.17458566,TRUE
4181,8234,19679,,,,,Hughes Street,,232.5850599,FALSE
8236,8237,19680,,,,,Sloan Way,,133.4819748,TRUE
8241,8242,19681,,,,,Vanadium Road,,92.73000174,FALSE
5363,8243,19682,,,,,Mount Pleasant Road,,238.0073522,TRUE
7328,18819,19683,,,,,Bell Avenue,,100.7164586,TRUE
8247,8248,19684,,,,,Hall Street,,35.63837314,TRUE
8253,8254,19685,,,,,Marose Drive,,261.2304532,FALSE
8254,8255,19686,,,,,Marose Drive,,180.2000874,FALSE
8257,26008,19687,,,,,Bell Drive,,130.8188767,FALSE
8258,8259,19688,,,,,Valley Vale Drive,,150.6109195,FALSE
8259,8260,19689,,,,,Valley Vale Drive,,257.4663155,FALSE
1405,6555,19690,,,,,Hodgkiss Street,,85.04421669,TRUE
8265,8266,19691,,,,,Florence Place,,79.69518839,FALSE
8269,8270,19692,,,,,Courtney Mill Road,,1563.594628,FALSE
2390,8271,19693,,,,,Courtney Mill Road,,235.0176758,FALSE
8272,8273,19694,,,,,Kline Avenue,,230.372097,FALSE
8275,8276,19695,,,,,Kline Avenue,,152.1953714,FALSE
2874,8277,19696,,,,,Janie Drive,,411.0634757,FALSE
8278,8279,19697,,,,,Alamac Avenue,,208.8880401,FALSE
8280,8281,19698,,,,,Chambers Way,,60.99006023,TRUE
8282,8283,19699,,,,,Dines Drive,,395.0511193,FALSE
4962,19847,19700,,,,,Brownsville Road,,153.4090986,TRUE
12325,15656,19701,,,,,Amanda Street,,84.63839241,TRUE
9579,18609,19702,,,,,Union Street,,124.4112162,FALSE
8284,8285,19703,,,,,Chipper Drive,,65.27213649,FALSE
8285,8286,19704,,,,,Chipper Drive,,70.95923761,FALSE
1463,8289,19705,,,,,Overdale Road,,106.8810948,FALSE
8289,8290,19706,,,,,Overdale Road,,293.5651314,FALSE
8290,8291,19707,,,,,Overdale Road,,120.8966009,FALSE
8292,8293,19708,,,,,Pheasant Drive,,472.1901905,FALSE
8294,8295,19709,,,,,Pheasant Drive,,178.681381,FALSE
3574,8295,19710,,,,,Pheasant Drive,,150.4627251,FALSE
3574,8296,19711,,,,,Pheasant Drive,,300.9844507,FALSE
8305,8306,19712,,,,,Windsor Way,,179.0566203,FALSE
8308,8309,19713,,,,,Collinwood Drive,,453.9168544,FALSE
8309,8310,19714,,,,,Collinwood Drive,,407.0995432,FALSE
8310,8311,19715,,,,,Collinwood Drive,,64.36756646,FALSE
8307,8310,19716,,,,,Collinwood Drive,,285.4277593,FALSE
8312,8313,19717,,,,,Heths Avenue,,112.420021,TRUE
8313,8314,19718,,,,,Heths Avenue,,100.2871371,TRUE
6071,8314,19719,,,,,Heths Avenue,,124.1700065,TRUE
3004,7089,19720,,,,,Seneca Street,,107.4467062,FALSE
3004,7091,19721,,,,,Chestnut Street,,82.4710332,FALSE
8319,8320,19722,,,,,Luella Street,,285.2872873,TRUE
8321,8322,19723,,,,,Luella Street,,93.39145262,TRUE
13755,13756,19724,,,,,Carothers Drive,,156.675908,FALSE
8323,8324,19725,,,,,Howard Street,,108.0208347,FALSE
8324,8325,19726,,,,,Howard Street,,149.9459048,FALSE
1701,8327,19727,,,,,Howard Street,,139.8877711,FALSE
1701,27182,19728,,,,,Howard Street,,133.8259759,FALSE
8329,8330,19729,,,,,Howard Street,,552.9735065,FALSE
9051,9052,19730,,,,,Bristol Street,,79.42550515,TRUE
8336,27182,19731,,,,,Gerwig Street,,49.95564573,FALSE
8337,8338,19732,,,,,Badali Street,,179.4010612,FALSE
8340,15237,19733,,,,,Powell Street,,177.0227831,TRUE
7194,8343,19734,,,,,Powell Street,,389.6405846,FALSE
5927,8344,19735,,,,,Powell Street,,82.10767025,FALSE
7513,8345,19736,,,,,Cooke Lane,,164.282356,FALSE
8346,8347,19737,,,,,Wysox Street,,112.4320248,TRUE
14385,18398,19738,,,,,Ravilla Avenue,,81.874052,TRUE
1820,8349,19739,,,,,Filmore Road,,449.7094873,FALSE
8349,8350,19740,,,,,Filmore Road,,318.3618398,FALSE
3433,8350,19741,,,,,Filmore Road,,177.8052882,FALSE
3433,8351,19742,,,,,Filmore Road,,60.12053201,FALSE
5534,8351,19743,,,,,Filmore Road,,116.1582177,FALSE
5534,8352,19744,,,,,Filmore Road,,79.82392565,FALSE
4347,8141,19745,,,,,Manor Street,,97.45629565,FALSE
8358,8359,19746,,,,,Manor Street,,95.40951168,FALSE
8360,8361,19747,,,,,Langley Street,,164.5261432,TRUE
7368,8363,19748,,,,,Belhurst Avenue,,131.7884288,TRUE
7368,8364,19749,,,,,Belhurst Avenue,,91.26393841,TRUE
8368,8369,19750,,,,,,,211.5409414,FALSE
8370,8371,19751,,,,,,,161.1169125,FALSE
8371,8372,19752,,,,,,,60.11462949,FALSE
8373,8374,19753,,,,,Fernwald Road,,492.3198029,TRUE
8374,8375,19754,,,,,Fernwald Road,,360.5964305,TRUE
8375,8376,19755,,,,,Fernwald Road,,67.62590407,TRUE
8381,8382,19756,,,,,Scout Avenue,,148.5543292,TRUE
8275,8384,19757,,,,,Cornelia Street,,89.86888541,FALSE
8275,8385,19758,,,,,Cornelia Street,,94.25434299,FALSE
8386,8387,19759,,,,,West Woodford Avenue,,107.5771418,TRUE
135,5416,19760,,,,,Parklyn Street,,327.47107,TRUE
8392,8393,19761,,,,,East Road,,290.3982709,FALSE
8394,8395,19762,,,,,East Manilla Avenue,,396.0317047,FALSE
8396,8397,19763,,,,,Old Gilkeson Road,,464.9469891,FALSE
8397,8397,19764,,,,,Old Gilkeson Road,,77.39739389,FALSE
5409,8740,19765,,,,,Bryant Street,,83.48233513,TRUE
5410,13926,19766,,,,,Vilsack Street,,83.44969574,TRUE
5411,15221,19767,,,,,Martha Street,,81.64539992,TRUE
15222,22477,19768,,,,,Greenwood Street,,84.16083687,TRUE
8398,8399,19769,,,,,Summerfield Drive,,376.6196844,FALSE
3682,8400,19770,,,,,Celina Place,,80.22925939,TRUE
3682,8401,19771,,,,,Celina Place,,62.89233151,TRUE
11648,11649,19772,,,,,Graphic Street,,86.86991353,TRUE
18196,26189,19773,,,,,Frank Street,,78.29054505,TRUE
6045,8402,19774,,,,,Larose Street,,217.5921208,TRUE
1360,8403,19775,,,,,New London Lane,,951.2196257,FALSE
4934,10945,19776,,,,,Oregon Street,,254.1487483,TRUE
4375,8406,19777,,,,,Springhouse Lane,,84.23920561,FALSE
8406,8407,19778,,,,,Springhouse Lane,,166.14036,FALSE
8408,8409,19779,,,,,Springhouse Lane,,456.8299289,FALSE
8409,8410,19780,,,,,Springhouse Lane,,141.6300042,FALSE
8407,8411,19781,,,,,Springhouse Lane,,260.8456988,FALSE
3263,8414,19782,,,,,Clairmont Avenue,,202.0659862,FALSE
3263,5582,19783,,,,,Clairmont Avenue,,113.3404716,FALSE
8415,8416,19784,,,,,Morrow Road,,29.02642285,FALSE
8418,8419,19785,,,,,Manley Street,,144.4650715,TRUE
6522,8420,19786,,,,,Duchess Avenue,,156.87043,FALSE
3877,8421,19787,,,,,Fenway Road,,567.8357629,FALSE
3877,8422,19788,,,,,Fenway Road,,115.8424251,FALSE
8423,27066,19789,,,,,Nichols Street,,152.7779851,FALSE
8425,8426,19790,,,,,Woodward Drive,,138.2450998,FALSE
8428,8429,19791,,,,,Woodville Avenue,,218.045702,TRUE
8429,8430,19792,,,,,Woodville Avenue,,145.9856955,TRUE
7003,8431,19793,,,,,Brallier Court,,99.64246796,FALSE
10101,10102,19794,,,,,Gertrude Street,,87.9095152,TRUE
7312,16960,19795,,,,,Glenwood Avenue,,85.52238236,TRUE
8433,8434,19796,,,,,Jackson Circle,,122.1945104,FALSE
8434,8435,19797,,,,,Jackson Circle,,116.6619086,FALSE
3947,8438,19798,,,,,President Drive,,182.6094648,FALSE
5547,7865,19799,,,,,Hollyrood Drive,,355.9647828,FALSE
8444,8445,19800,,,,,Virginia Avenue,,108.4648557,FALSE
2727,8445,19801,,,,,Virginia Avenue,,124.8929796,FALSE
1086,8449,19802,,,,,Virginia Avenue,,125.3855444,TRUE
1086,8450,19803,,,,,Virginia Avenue,,103.7510091,TRUE
6824,8454,19804,,,,,Virginia Avenue Extension,,87.57260712,FALSE
8456,8457,19805,,,,,Virginia Avenue,,149.4552696,FALSE
8457,8458,19806,,,,,Virginia Avenue,,83.88748863,FALSE
8459,12397,19807,,,,,Virginia Avenue,,505.8139879,FALSE
3055,8459,19808,,,,,Virginia Avenue,,112.3092786,FALSE
8463,8464,19809,,,,,Virginia Avenue,,363.1026826,FALSE
1127,7824,19810,,,,,North Emily Street,,108.6529156,FALSE
8468,21858,19811,,,,,Highland Street,,161.5888899,FALSE
8469,8470,19812,,,,,South Whitfield Street,,107.1309968,TRUE
8474,8475,19813,,,,,Chislett Street,,137.1508645,TRUE
8475,8476,19814,,,,,Chislett Street,,123.9269892,TRUE
8476,8477,19815,,,,,Chislett Street,,140.0350768,TRUE
8478,8479,19816,,,,,Judy Lane,,119.9903397,FALSE
8482,8483,19817,,,,,Donna Street,,32.85893925,FALSE
8483,8484,19818,,,,,Donna Street,,113.0182986,FALSE
8484,8485,19819,,,,,Donna Street,,169.5805992,FALSE
5068,8485,19820,,,,,Donna Street,,85.8115502,FALSE
12775,21159,19821,,,,,Brackenridge Street,,335.2466757,TRUE
2249,8492,19822,,,,,Colfax Street,,78.97200126,FALSE
5492,8495,19823,,,,,Brevard Avenue,,357.5942356,FALSE
3769,8496,19824,,,,,Overbeck Street,,536.6530202,TRUE
6390,27097,19825,,,,,Hobbs Street,,28.13609317,TRUE
370,8500,19826,,,,,Middle Avenue,,75.31190717,FALSE
1876,2317,19827,,,,,Norma Street,,222.261633,FALSE
15888,20634,19828,,,,,Lamar Avenue,,64.88670265,FALSE
8503,8504,19829,,,,,Rolling Farms Road,,336.3059415,FALSE
195,21869,19830,,,,,Sassafras Street,,791.0250217,TRUE
8510,14623,19831,,,,,Newburn Avenue,,165.1289303,TRUE
4855,8510,19832,,,,,Newburn Avenue,,135.1167341,TRUE
4855,8511,19833,,,,,Newburn Avenue,,270.0130183,TRUE
8512,19072,19834,,,,,Copeland Avenue,,154.3956576,FALSE
8211,8513,19835,,,,,Pitler Street,,175.3193628,TRUE
358,8514,19836,,,,,Shields Street,,93.44083801,FALSE
5144,8514,19837,,,,,Shields Street,,95.10377689,FALSE
2264,5144,19838,,,,,Shields Street,,94.38993232,FALSE
8515,8516,19839,,,,,Shields Street,,73.08000416,FALSE
8517,8518,19840,,,,,Shields Street,,316.7614307,TRUE
8520,8521,19841,,,,,Stratford Court,,502.5345012,FALSE
8521,8521,19842,,,,,Stratford Court,,156.7644951,FALSE
8524,8525,19843,,,,,Linnie Lou Drive,,92.44094125,FALSE
8529,8530,19844,,,,,Laurel Ridge Road,,136.7618698,FALSE
8532,8533,19845,,,,,Laurel Ridge Road,,138.4107326,FALSE
8533,8534,19846,,,,,Laurel Ridge Road,,322.7933881,FALSE
8535,8536,19847,,,,,Old Fleming Park Road,,66.83591302,FALSE
8536,8537,19848,,,,,Old Fleming Park Road,,113.105973,FALSE
8529,8537,19849,,,,,Old Fleming Park Road,,247.8431134,FALSE
6638,24973,19850,,,,,Farragut Street,,94.78345246,FALSE
8538,8539,19851,,,,,Scott Drive,,208.0285728,FALSE
8539,8540,19852,,,,,Scott Drive,,557.0501618,FALSE
16315,16316,19853,,,,,2nd Street,,98.00934361,FALSE
23708,25325,19854,,,,,3rd Street,,98.09895175,FALSE
16794,16795,19855,,,,,4th Street,,98.38873162,FALSE
23711,25326,19856,,,,,5th Street,,97.84918935,FALSE
19373,19374,19857,,,,,7th Street,,97.46699916,FALSE
2333,8547,19858,,,,,Bridgewater Drive,,165.4210048,FALSE
8548,8549,19859,,,,,Alter Street,,97.19013892,TRUE
3516,8549,19860,,,,,Alter Street,,84.66941995,TRUE
3516,18652,19861,,,,,Alter Street,,85.26904978,TRUE
8550,8551,19862,,,,,Lohengrin Drive,,522.5151949,FALSE
8555,21729,19863,,,,,Espy Avenue,,249.3069294,FALSE
534,8557,19864,,,,,Broadview Drive,,334.0360805,TRUE
5418,8559,19865,,,,,Ewing Avenue,,581.1308952,FALSE
8559,8560,19866,,,,,Ewing Road,,216.44251,FALSE
8562,8563,19867,,,,,Ewing Road,,375.986695,FALSE
8563,8564,19868,,,,,Ewing Road,,361.5297283,FALSE
8564,8565,19869,,,,,Ewing Road,,837.5503878,FALSE
8565,8566,19870,,,,,Ewing Road,,82.09515997,FALSE
8566,8567,19871,,,,,Ewing Road,,390.1453425,FALSE
8567,8568,19872,,,,,Ewing Road,,329.6114974,FALSE
3810,8571,19873,,,,,Veto Street,,251.8771906,TRUE
8576,10914,19874,,,,,Lawndale Avenue,,67.23525793,FALSE
3868,8578,19875,,,,,Glaids Drive,,87.25648923,FALSE
8582,12835,19876,,,,,Eisenhower Drive,,226.5952616,FALSE
8582,8583,19877,,,,,Eisenhower Drive,,214.2076275,FALSE
8584,8585,19878,,,,,Eisenhower Drive,,194.7127996,FALSE
8586,8587,19879,,,,,Eisenhower Drive,,160.8667437,FALSE
8589,8590,19880,,,,,Michigan Street,,81.95258147,TRUE
8592,8593,19881,,,,,Michigan Street,,80.47320732,TRUE
8593,8594,19882,,,,,Michigan Street,,188.7780559,TRUE
8595,14695,19883,,,,,Michigan Street,,184.3828583,TRUE
3271,6146,19884,,,,,Henley Street,,323.8172331,TRUE
1512,6146,19885,,,,,Smithton Avenue,,277.901144,TRUE
2958,8597,19886,,,,,Old Timber Trail,,185.2391659,FALSE
2958,8598,19887,,,,,Old Timber Trail,,309.591317,FALSE
8598,8599,19888,,,,,Old Timber Trail,,80.83656035,FALSE
8601,8602,19889,,,,,Carlisle Avenue,,92.44599208,FALSE
8602,8603,19890,,,,,Carlisle Avenue,,91.85334793,FALSE
5990,8606,19891,,,,,South Atlantic Avenue,,343.8818495,TRUE
8613,8614,19892,,,,,Hickman Street,,308.4710969,FALSE
8614,8615,19893,,,,,Hickman Street,,100.0298516,FALSE
2781,8620,19894,,,,,Harvey Way,,327.265551,FALSE
8620,8621,19895,,,,,Kane Way,,193.6763284,FALSE
8622,8623,19896,,,,,Hillside Road,,135.349397,FALSE
8626,8627,19897,,,,,North Drive,,436.3818038,FALSE
8627,8628,19898,,,,,North Drive,,228.3555023,FALSE
8629,8630,19899,,,,,Pineview Drive,,223.4820502,FALSE
8631,8632,19900,,,,,East Jefferson Street,,134.4652713,TRUE
8632,8633,19901,,,,,East Jefferson Street,,173.1450187,TRUE
8050,8634,19902,,,,,Old Farm Road,,189.7088796,FALSE
8634,8635,19903,,,,,Old Farm Road,,235.9945779,FALSE
8635,8636,19904,,,,,Old Farm Road,,280.2524128,FALSE
5980,8637,19905,,,,,Old Farm Road,,435.9524269,FALSE
8639,8640,19906,,,,,Old Farm Road,,249.1259,FALSE
7761,8644,19907,,,,,Glenchester Drive,,127.9138011,FALSE
5140,8645,19908,,,,,Delaware Street,,115.1210282,FALSE
2493,21012,19909,,,,,Carrington Street,,173.0479928,TRUE
106,23726,19910,,,,,William Penn Highway,,142.7213998,FALSE
9290,18579,19911,,,,,Melwood Avenue,,218.0865513,TRUE
8314,8648,19912,,,,,Avondale Place,,263.429945,TRUE
8650,8651,19913,,,,,Hartwell Street,,35.52642991,TRUE
6058,8652,19914,,,,,Hartwell Street,,128.5678543,TRUE
8654,8655,19915,,,,,Upper Drive,,74.40499539,FALSE
1269,2367,19916,,,,,Oakwood Road,,115.1042123,TRUE
8658,8659,19917,,,,,Ellis Street,,231.3292986,TRUE
8661,18046,19918,,,,,University Drive C,,288.1891559,TRUE
4190,8664,19919,,,,,Gamble Street,,136.9648504,FALSE
8667,8668,19920,,,,,Wedgewood Lane,,97.99153958,FALSE
8668,8669,19921,,,,,Wedgewood Lane,,225.321984,FALSE
8670,8671,19922,,,,,Price Road,,149.2246003,FALSE
8671,8672,19923,,,,,Price Road,,63.94403634,FALSE
8672,8673,19924,,,,,Price Road,,68.28838358,FALSE
8673,8675,19925,,,,,Price Road,,75.41671764,FALSE
8673,8676,19926,,,,,Price Road,,75.82937745,FALSE
8675,8677,19927,,,,,Price Road,,73.98811778,FALSE
8671,8675,19928,,,,,Price Road,,63.00415588,FALSE
8678,8679,19929,,,,,Spruce Court,,161.8205888,FALSE
3938,8744,19930,,,,,Bryant Street,,104.7805535,TRUE
8683,8684,19931,,,,,Southgate Drive,,210.3252641,FALSE
8684,8684,19932,,,,,Southgate Drive,,250.493078,FALSE
995,8685,19933,,,,,East Waldheim Road,,191.2559295,FALSE
995,996,19934,,,,,East Waldheim Road,,283.4063723,FALSE
996,8686,19935,,,,,East Waldheim Road,,103.8042419,FALSE
8686,8687,19936,,,,,East Waldheim Road,,130.2641602,FALSE
10186,10622,19937,,,,,5th Street,,163.5110334,FALSE
8693,20606,19938,,,,,Melvina Street,,248.9592877,FALSE
8694,8695,19939,,,,,Melvina Street,,83.67759879,FALSE
4869,6481,19940,,,,,Gaymor Drive,,310.9636383,FALSE
764,8698,19941,,,,,Rural Court East,,393.0209218,FALSE
8703,8704,19942,,,,,Mooseheart Street,,94.8945165,FALSE
13654,23833,19943,,,,,Levie Bird Duff Bridge,,308.0946224,FALSE
1069,8705,19944,,,,,Alleyne Drive,,419.0302379,FALSE
1069,8706,19945,,,,,Alleyne Drive,,224.2393231,FALSE
2941,8707,19946,,,,,Colerain Street,,494.5328003,TRUE
8124,8713,19947,,,,,Edies Way,,102.3864856,FALSE
19823,22745,19948,,,,,,,91.70393836,TRUE
16437,16438,19949,,,,,Wardsons Street,,88.88320132,TRUE
8715,8716,19950,,,,,Dellaglen Avenue,,154.2413078,TRUE
681,8716,19951,,,,,Dellaglen Avenue,,100.2034061,TRUE
2996,11414,19952,,,,,Farmington Street,,88.8341183,TRUE
2997,9521,19953,,,,,Amsterdam Avenue,,87.49044175,TRUE
8718,15810,19954,,,,,Oxline Street,,239.8844815,TRUE
8720,8721,19955,,,,,Creedmoor Place,,68.16048759,TRUE
8721,19298,19956,,,,,Creedmoor Place,,253.8098013,TRUE
4675,5276,19957,,,,,Newcomer Street,,129.7225743,TRUE
8565,8723,19958,,,,,Cloverleaf Drive,,374.8708545,FALSE
8723,8724,19959,,,,,Cloverleaf Drive,,202.3552945,FALSE
3340,8727,19960,,,,,Drycove Street,,287.6523551,TRUE
4914,8734,19961,,,,,Bookman Avenue,,150.3231612,FALSE
16620,25419,19962,,,,,Friendship Avenue,,90.09284063,TRUE
8736,8737,19963,,,,,Churchill Avenue,,438.4816839,FALSE
8738,8739,19964,,,,,Huber Lane,,185.5233291,FALSE
5271,8740,19965,,,,,Bryant Street,,83.29437098,TRUE
5271,8741,19966,,,,,Bryant Street,,80.61201763,TRUE
5225,8744,19967,,,,,Bryant Street,,78.48754301,TRUE
8745,8746,19968,,,,,Easy Street,,203.0964233,FALSE
8746,8747,19969,,,,,Easy Street,,221.743909,FALSE
16494,25422,19970,,,,,Friendship Avenue,,83.58046881,TRUE
6493,22977,19971,,,,,Irvine Street,,135.9757181,TRUE
6493,8753,19972,,,,,Irvine Street,,77.3668781,TRUE
8753,8754,19973,,,,,Irvine Street,,167.237494,TRUE
8755,8756,19974,,,,,Irvine Street,,1075.605768,TRUE
8757,8758,19975,,,,,Irvine Street,,158.8540961,FALSE
1076,3003,19976,,,,,Arthur Street,,84.81984035,FALSE
8761,8762,19977,,,,,Arthur Street,,108.3494199,FALSE
8765,8766,19978,,,,,Susanna Court,,256.4701369,TRUE
8769,15054,19979,,,,,Round Top Street,,223.2077697,TRUE
8773,8774,19980,,,,,East 11th Avenue,,132.3584814,FALSE
8774,8775,19981,,,,,East 11th Avenue,,133.756905,FALSE
8775,8776,19982,,,,,East 11th Avenue,,183.3758451,FALSE
8777,8778,19983,,,,,East 11th Avenue,,99.09351491,FALSE
1381,8779,19984,,,,,East 11th Avenue,,107.6429075,FALSE
8786,8787,19985,,,,,Hilands Place,,75.07393775,FALSE
8787,8788,19986,,,,,Hilands Place,,490.5602975,FALSE
4169,8792,19987,,,,,Gerard Drive,,342.1501803,FALSE
11045,17255,19988,,,,,38th Street,,85.74199281,TRUE
11223,11224,19989,,,,,39th Street,,174.3018427,TRUE
5764,8794,19990,,,,,Seldon Street,,169.1607311,TRUE
5413,8794,19991,,,,,Briggs Street,,433.4951106,TRUE
15022,25663,19992,,,,,Eleanor Street,,55.92222921,TRUE
8795,26459,19993,,,,,Doubletree Drive,,282.5119735,FALSE
8796,8797,19994,,,,,William Penn Place,,172.5016563,TRUE
8798,8799,19995,,,,,Elmore Avenue,,99.72608178,FALSE
8800,8801,19996,,,,,Elmore Avenue,,110.471663,FALSE
8806,8807,19997,,,,,Walton Avenue,,88.55835781,TRUE
8810,8811,19998,,,,,Driftwood Drive,,465.3165093,FALSE
8812,8813,19999,,,,,Driftwood Drive,,100.6827437,FALSE
4877,8815,20000,,,,,Driftwood Drive,,267.3684728,FALSE
8815,8816,20001,,,,,Driftwood Drive,,241.5178078,FALSE
8817,8818,20002,,,,,Forbes Avenue,,87.01399125,TRUE
4706,8821,20003,,,,,Forbes Avenue,,104.3545138,TRUE
323,8823,20004,,,,,Forbes Avenue,,59.11919263,TRUE
8825,19799,20005,,,,,Forbes Avenue,,90.26482774,TRUE
4157,8832,20006,,,,,Skyport Road,,786.1171193,FALSE
8834,8835,20007,,,,,Barbara Drive,,488.1039948,FALSE
2058,8836,20008,,,,,Barbara Drive,,201.6482754,FALSE
2057,2058,20009,,,,,Barbara Drive,,239.1622469,FALSE
8837,8838,20010,,,,,Barbara Drive,,320.4012112,FALSE
7460,7461,20011,,,,,Sharp Road,,470.3882018,FALSE
8588,24741,20012,,,,,Montooth Street,,85.62164031,TRUE
8589,10494,20013,,,,,Gearing Avenue,,84.39821261,TRUE
8590,22181,20014,,,,,Delmont Avenue,,84.20744525,TRUE
8591,22182,20015,,,,,Haberman Avenue,,84.59719609,TRUE
8593,22183,20016,,,,,Estella Avenue,,83.70404621,TRUE
8594,19829,20017,,,,,Bernd Street,,83.51851144,TRUE
8842,8843,20018,,,,,Daleland Avenue,,301.1006112,TRUE
6504,8844,20019,,,,,Doyle Road,,92.03287068,FALSE
6504,8845,20020,,,,,Doyle Road,,23.05359124,FALSE
8846,8847,20021,,,,,Crest Way,,80.94698105,TRUE
8732,8848,20022,,,,,Redrome Circle East,,240.7487129,FALSE
8850,8851,20023,,,,,Underwood Street,,138.4152177,TRUE
7218,8852,20024,,,,,St Joseph Drive,,151.9351222,FALSE
8856,8857,20025,,,,,Earl Street,,83.2883933,FALSE
1534,8859,20026,,,,,Esplen Street,,176.7117301,TRUE
8861,8862,20027,,,,,Ryan Court,,477.0166954,FALSE
344,7290,20028,,,,,Herbert Street,,98.21361912,FALSE
8866,8867,20029,,,,,Kearsarge Street,,33.44680611,TRUE
8452,8868,20030,,,,,Kearsarge Street,,126.3983932,TRUE
8452,8869,20031,,,,,Kearsarge Street,,28.6708248,TRUE
8871,8872,20032,,,,,Sonora Street,,105.4797159,TRUE
8872,16215,20033,,,,,Sonora Street,,213.0605838,TRUE
8873,8874,20034,,,,,Line Alley,,92.27156851,FALSE
8874,8875,20035,,,,,Line Alley,,91.79809459,FALSE
8878,8879,20036,,,,,Palm Avenue,,50.51585621,FALSE
7134,8879,20037,,,,,Palm Avenue,,319.4768869,FALSE
506,12504,20038,,,,,Perlick Street,,85.68174261,FALSE
8880,8881,20039,,,,,Firethorne Drive,,416.8710605,FALSE
8882,8883,20040,,,,,Firethorne Drive,,43.87482908,FALSE
6254,8884,20041,,,,,Dorothy Street,,73.69709535,FALSE
8884,8885,20042,,,,,Dorothy Street,,166.4092885,FALSE
4467,8886,20043,,,,,Dorothy Street,,124.7887691,FALSE
8889,8890,20044,,,,,Jewel Drive,,318.9409809,FALSE
8896,8897,20045,,,,,Meier Lane,,421.7502885,FALSE
8900,8901,20046,,,,,Meteor Circle,,86.5426379,FALSE
8902,8903,20047,,,,,Gerry Drive,,265.5069162,FALSE
8906,8907,20048,,,,,Wood Drive,,454.8939436,FALSE
8908,8909,20049,,,,,Wood Drive,,162.638525,FALSE
8911,8912,20050,,,,,Ranger Drive,,122.6396984,FALSE
2110,8917,20051,,,,,Glencoe Avenue,,115.8597705,FALSE
8917,8918,20052,,,,,Glencoe Avenue,,140.952087,FALSE
8918,8919,20053,,,,,Glencoe Avenue,,86.06473123,FALSE
3797,8919,20054,,,,,Glencoe Avenue,,135.717535,FALSE
3797,8920,20055,,,,,Glencoe Avenue,,238.5595727,FALSE
8920,8921,20056,,,,,Glencoe Avenue,,195.3211391,FALSE
8921,8922,20057,,,,,Glencoe Avenue,,198.3575466,FALSE
8922,8923,20058,,,,,Glencoe Avenue,,361.7774097,FALSE
7738,8924,20059,,,,,Fairywood Street,,209.5967575,TRUE
8927,8928,20060,,,,,Charnwood Drive,,146.5133054,FALSE
8929,8930,20061,,,,,Wayne Avenue,,83.23848896,FALSE
8931,8932,20062,,,,,Wayne Avenue,,71.75797829,FALSE
8932,8933,20063,,,,,Wayne Avenue,,239.1654731,FALSE
8934,8935,20064,,,,,Harmain Road,,100.9973164,FALSE
8936,8937,20065,,,,,Carriage Circle,,296.2182419,FALSE
8937,8938,20066,,,,,Carriage Circle,,523.9326188,FALSE
6076,7626,20067,,,,,Ravenswood Avenue,,63.96476619,FALSE
8943,8944,20068,,,,,Ravenswood Avenue,,161.8130842,FALSE
8947,8948,20069,,,,,Pin Oak Place,,232.7364287,TRUE
